Name,Episode,Sentence
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0b,"When Daenerys takes her throne there will be no place for us here. I am loyal to my queen. I will fight for her until her enemies are defeated, but when the war is over and she has won, do you want to grow old in this place? Is there nothing else you want to do, nothing else you want to see?"
608d2a5d28b7269738c3ed37,608d286e28b7269738c3ed0b,Naath. I'd like to see the beaches again.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0b,Then I will take you there.
608d2a5d28b7269738c3ed37,608d286e28b7269738c3ed0b,My people are peaceful. We cannot protect ourselves.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0b,My people are not peaceful. We will protect you.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,Have you told her yet?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,No.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,Mm-hmm. Being careful. Biding your time. Waiting for the perfect-
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0b,And now our watch begins.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,Gilly? Little Sam?
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,They'll be safe down in the crypt.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,If you want to join them.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,To protect them.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,Everyone seems to forget that I was the first man to kill a White Walker. I've killed Thenns.
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0b,Thenn.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,"I've saved Gilly more than once. I stole a considerable number of books from the Citadel library, survived the Fist of the First Men. You need me out there."
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0b,"Well, if that's what it's come to, we really are fucked."
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,"Well, calling you ""fucked"" wouldn't be strictly accurate."
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0b,Samwell Tarly. Slayer of White Walkers. Lover of Ladies. As if we needed any more signs the world was ending.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,"Think back to where we started. Us, Grenn, Pyp."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,Now it's just us three.
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0b,"Last man left, burn the rest of us."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,I wish Father were here.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,I would love to see the look on his face when he realizes his two sons are about to die defending Winterfell.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,That would be something to see.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"I remember the first time we were here, the first time I saw this hall."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,Mm.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,You were a golden lion. I was a drunken whore-monger. It was all so simple.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,It wasn't so simple. I was sleeping with my sister and you had one friend in the world who was sleeping with his sister.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,I was speaking in relative terms.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,Do you miss it?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,Of course I miss it.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"Well, my golden lion days are done, but whore-mongering is still an option for you."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,It's not. Things would be easier if it were.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,The perils of self-betterment.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,Oh! My lady.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,"Oh, we didn't mean to interrupt. We were just looking for somewhere warm to-"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,To contemplate your imminent death. You've come to the right place. You want some of this piss? It's not bad. It's not good either.
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,"Thank you, milord."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,I don't think that's wise.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,The battle might start at any moment.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,Half cup.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,And you?
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,"No, thank you. I should try and get some sleep."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,You really think any of us are going to sleep tonight? Join us.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,All right. Just a bit.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,"Well, what do we have here?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"Ser Davos, join us."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,"No, not for me, thanks. Came here for this."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,I figured I could wait to die freezing my balls off out there or wait to die nice and warm in here.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,"It could be our last night in this world, you know."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,"Yes, well, I'm glad you're here."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,Here fighting with us. Glad you survived Eastwatch.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,Would you like a drink?
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,Brought my own.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,"They call you ""King Killer."""
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,I'm sure someone does.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,"They call me ""Giantsbane."" Want to know why?"
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,I killed a giant when I was ten. Then I climbed right into bed with his wife.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,"When she woke up, you know what she did? Suckled me at her teat for three months. Thought I was her baby. That's how I got so strong. Giant's milk."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,Maybe I will have that drink.
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,You never used to shut up. Now you're just sitting there like a mute.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Guess I've changed.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,What are you doing up here?
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,What's it look like?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,"No, I mean, what are you doing up here? You joined the Brotherhood. You went beyond the Wall with Jon. You're here now. Why? When was the last time you fought for anyone but yourself?"
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,"I fought for you, didn't I?"
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,"Oh, for fuck's sake. May as well be at a bloody wedding."
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0b,My lady. It's good to see you again. I'm sorry we parted the way we did.
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,Was he on your list?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,For a little while.
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0b,That's all right.
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0b,The Lord of Light has brought us together all the same. This is his moment. When light-
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,"Thoros isn't here anymore, so I hope you're not about to give a sermon. Because if you are, the Lord of Light's gonna wonder why he brought you back nineteen times just to watch you die when I chuck you over this fucking wall."
608d2a5d28b7269738c3ed2b,608d286e28b7269738c3ed0b,Where are you going?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,I'm not spending my final hours with you two miserable old shits.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,That for me?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,This'll work.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"Last time you saw me, you wanted me to come to Winterfell. Took the long road, but…"
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,What did the Red Woman want with you?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,She wanted my blood for some kind of spell.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Why your blood?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,I'm Robert Baratheon's bastard.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"I didn't know until she told me. Then she tied me up, stripped me down, put leeches all over me."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Was that your first time?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"No, yeah, I've never had leeches put all over my cock."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Your first time with a woman.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,What? I-I didn't-I wasn't with her.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Were you with other girls before that in King's Landing?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,Or after?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,You don't remember?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"Yes, I was."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,One? Two? Twenty?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"Well, I didn't keep count."
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,"Yes, you did."
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,Three.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,We're probably going to die soon. I want to know what it's like before that happens.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0b,"Arya, I-"
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0b,I'm not the Red Woman. Take your own bloody pants off.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"It's strange, isn't it? Almost everyone here's fought the Starks at one time or another. And here we are in their castle, ready to defend it. Together."
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,At least we'll die with honor.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,I think we might live.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,I-I do. How many battles have we survived between us? Ser Davos Seaworth. Survivor of both the Blackwater and the Battle of the Bastards.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,All without a shred of combat ability.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"Mm. Ser Jaime Lannister, fabled hero of the Siege of Pyke."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,Fabled loser of the Battle of Whispering Wood.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"Hear, hear! Ser Brienne of Tarth. Defeated the Hound in-Pardon me, Lady Brienne."
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,She's not a ser? You're not a knight?
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,Women can't be knights.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,Why not?
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,Tradition.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,Fuck tradition.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0b,I don't even want to be a knight.
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,"I'm no king. But if I were, I'd knight you ten times over."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,You don't need a king. Any knight can make another knight.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,I'll prove it.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"Kneel, Lady Brienne."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,Do you want to be a knight or not? Kneel.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"In the name of the Warrior, I charge you to be brave."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"In the name of the Father, I charge you to be just."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"In the name of the Mother, I charge you to defend the innocent."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,"Arise, Brienne of Tarth a knight of the Seven Kingdoms."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,Ser Brienne of Tarth! Knight of the Seven Kingdoms!
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,We have all we need to win this war.
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0b,"I have trained my men, women and children. I have fought before. I can fight again."
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,"Please, listen to me. You're the future of our house."
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0b,I don't need you to remind me of that.
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,You'll be safer in the crypt. These things we're fighting-
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0b,"I will not hide underground. I pledged to fight for the North, and I will fight."
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,"Oh, I'm sorry, I didn't mean to-"
608d2a5d28b7269738c3ed3a,608d286e28b7269738c3ed0b,It's all right. We're done here.
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0b,"I wish you good fortune, cousin."
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,"Thank you, my lady."
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,What have you got there?
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,It's called Heartsbane. It's my family sword.
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,You still have a family.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,"Yes. And I'd love to defend them with it. But I can't really hold it upright. Your father, he taught me how to be a man. How to do what's right. This is right. It's Valyrian steel. I'd be honored if you'd take it."
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0b,I'll wield it in his memory to guard the realms of men.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,I'll see you when it's through.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0b,I hope we win.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0b,We'd better get some rest.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,"No, let's stay a bit longer."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,We're out of wine.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,How about a song? One of you must know one. Ser Davos?
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0b,You'll pray for a quick death.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,Ser Brienne?
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0b,Mm-mm.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0b,Mmm.
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,"High in the halls of the kings who are gone, Jenny would dance with her ghosts, the ones she had lost and the ones she had found and the ones who had loved her the most."
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,The ones who'd been gone for so very long.
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,She couldn't remember their names. They spun her around on the damp old stones.
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,Spun away all her sorrow and pain. And she never wanted to leave
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,Never wanted to leave. Never wanted to leave. Never wanted to leave.
608d2a5d28b7269738c3ed39,608d286e28b7269738c3ed0b,Never wanted to leave. Never wanted to leave.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,Who's that?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,Lyanna Stark.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,"My brother, Rhaegar, everyone told me he was decent and kind. He liked to sing. Gave money to poor children. And he raped her."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,He didn't. He loved her.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,"They were married in secret. After Rhaegar fell on the Trident, she had a son. Robert would have murdered the baby if he ever found out, and Lyanna knew it. So the last thing she did, as she bled to death on her birthing bed, was give the boy to her brother, Ned Stark, to raise as his bastard."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,My name. My real name is Aegon Targaryen.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,That's impossible.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,I wish it were.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,Who told you this?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,Bran. He saw it.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,He saw it?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,And Samwell confirmed it. He read about their marriage at the Citadel without even knowing what it meant.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,A secret no one in the world knew except your brother and your best friend. Doesn't seem strange to you?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0b,"It's true, Dany. I know it is."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0b,"If it were true, it would make you the last male heir of House Targaryen. You'd have a claim to the Iron Throne."
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0b,Form up! Get yourselves back!
608d2a5d28b7269738c3ed3b,608d286e28b7269738c3ed0c,Oi!
608d2a5d28b7269738c3ed3b,608d286e28b7269738c3ed0c,Mind out.
608d2a5d28b7269738c3ed3b,608d286e28b7269738c3ed0c,MOVE!
608d2a5d28b7269738c3ed3b,608d286e28b7269738c3ed0c,"Look, on the west wall!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Get down to the crypt!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Just hold.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0c,We'll take him.
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,"Come on, help the lads!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"Yes, my lady."
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,"Quickly, now! Quickly! Get those in position."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Come on.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Close the gate!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,That's it.
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0c,"Oh, for fuck's sake. You took your time."
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,Do you speak their tongue?
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,Tell them to lift their swords.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,Valar morghulis.
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0c,Valar dohaeris.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0c,Open the gate!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Open the gate!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0c,Come. Come on. Easy.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,"There's no need to execute me, Ser Davos. I'll be dead before the dawn."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Cease fire!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0c,The Night King is coming.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0c,The dead are already here.
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0c,Stand your ground!
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,Get down to the crypt.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,I'm not abandoning my people.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,Take this and go.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,I don't know how to use it.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,Stick them with the pointy end.
608d2a5d28b7269738c3ed2c,608d286e28b7269738c3ed0c,Edd! Edd!
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0c,"Sam, get up!"
608d2a5d28b7269738c3ed2e,608d286e28b7269738c3ed0c,"Oh, God. Sam."
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0c,Edd!
608d2a5d28b7269738c3ed2f,608d286e28b7269738c3ed0c,Fall back! Fall back!
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0c,Fall back!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Come on!
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,Open the gate!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Let us in!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Keep moving!
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,"Keep moving, fast!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,To your posts!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Go!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"Come on, run! Keep moving!"
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0c,Protect the retreat!
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0c,Stand your ground!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0c,Dany!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Grab your weapon now!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Guard the barricades!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Through that pass!
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0c,Hey! Hey! Hey!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Close up the gaps!
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0c,Go! Hey! Go! Go!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Get in! Get in! Get in! Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Move!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Retreat!
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,Protect the gate!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Protect the gate!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,They're coming! Come on!
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0c,Fall back!
608d2a5d28b7269738c3ed38,608d286e28b7269738c3ed0c,Light the trench! Light the trench!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Wait!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Light the trench!
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0c,She can't see us.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0c,Light the trenches!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"With a torch, light the trenches! Right there."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Torch it!
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,"Lord of Light, cast your light upon us. Lord of Light, defend us. For the night is dark and full of terrors!"
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,"Lord of Light, cast your light upon us! Lord of Light, defend us! For the night is dark and full of terrors!"
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,Clegane.
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0c,You must try not to worry yourself.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0c,At least we're already in a crypt.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,"If we were up there, we might see something everyone else is missing. Something that makes a difference."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,What? Remember the Battle of Blackwater? I brought us through the Mud Gate.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0c,And got your face cut in half.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,And it made a difference. If I was out there right now...
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,You'd die. There's nothing you can do.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,You might be surprised at the lengths I'd go to avoid joining the Army of the Dead. I could think of no organization less suited to my talents.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,"Witty remarks won't make a difference. That's why we're down here, none of us can do anything. It's the truth. It's the most heroic thing we can do now look the truth in the face."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,Maybe we should have stayed married.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,You were the best of them.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,What a terrifying thought.
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,It wouldn't work between us.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,Why not?
608d2a5d28b7269738c3ed14,608d286e28b7269738c3ed0c,The Dragon Queen. Your divided loyalties would become a problem.
608d2a5d28b7269738c3ed37,608d286e28b7269738c3ed0c,"Yes. Without the Dragon Queen, there'd be no problem at all. We'd all be dead already."
608d2a5d28b7269738c3ed27,608d286e28b7269738c3ed0c,They lit the trench. Bran I just want you to know... I wish... The things I did
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0c,Everything you did brought you where you are now. Where you belong. Home.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0c,I'm going to go now.
608d2a5d28b7269738c3ed27,608d286e28b7269738c3ed0c,Go where?
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0c,Man the walls!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Man the walls!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Man the wall!
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,Man the walls! Come on!
608d2a5d28b7269738c3ed19,608d286e28b7269738c3ed0c,Get out there! Get moving!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,"Come on. Come on! Come on! Go, go, go!"
608d2a5d28b7269738c3ed32,608d286e28b7269738c3ed0c,Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,They're against the wall!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Get more men up here!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"Fill the gaps, quickly!"
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Get in there!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,They're climbing the walls!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Relieve the archers!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Relieve the archers!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Archers on top!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Move up!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"Go, go! Come here! Come on!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Move back!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Stand away!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"Go on, go on."
